,Member_number,Date,itemDescription,Sales,Year
32947,1358,2014-12-15,whipped/sour cream,13.299999999999999,2014
32948,4638,2014-11-10,whipped/sour cream,1.9,2014
32949,1343,2014-11-27,fruit/vegetable juice,8.84,2014
32950,3612,2014-02-16,flour,10.64,2014
32951,4596,2014-02-19,soda,8.4,2014
32952,2399,2014-03-26,napkins,22.959999999999997,2014
32953,3300,2014-10-07,rolls/buns,6.0,2014
32954,3502,2014-02-14,coffee,8.100000000000001,2014
32955,1127,2014-06-02,soda,12.600000000000001,2014
32956,1296,2014-05-19,soft cheese,11.98,2014
32957,3739,2014-12-01,red/blush wine,15.6,2014
32958,4661,2014-02-15,cream cheese ,6.0,2014
32959,3287,2014-04-23,napkins,16.4,2014
32960,4746,2014-02-01,margarine,6.779999999999999,2014
32961,4282,2014-06-20,baking powder,7.89,2014
32962,3757,2014-07-04,dessert,7.3,2014
32963,3279,2014-09-10,soda,16.8,2014
32964,3387,2014-09-22,shopping bags,59.5,2014
32965,2553,2014-12-26,bottled water,7.5600000000000005,2014
32966,3697,2014-11-02,other vegetables,18.4,2014
32967,1819,2014-12-22,coffee,18.900000000000002,2014
32968,2607,2014-01-25,margarine,11.299999999999999,2014
32969,2615,2014-05-29,chocolate,30.54,2014
32970,1196,2014-08-15,domestic eggs,15.469999999999999,2014
32971,2926,2014-06-16,domestic eggs,4.42,2014
32972,2294,2014-08-01,sugar,1.6,2014
32973,4967,2014-04-22,rolls/buns,8.4,2014
32974,1284,2014-01-09,salty snack,21.0,2014
32975,2089,2014-03-05,pastry,16.95,2014
32976,1284,2014-06-26,margarine,15.819999999999999,2014
32977,1246,2014-03-03,whipped/sour cream,7.6,2014
32978,3038,2014-04-18,pot plants,42.0,2014
32979,2910,2014-03-28,other vegetables,23.0,2014
32980,3957,2014-01-09,salty snack,21.0,2014
32981,4493,2014-03-16,whipped/sour cream,1.9,2014
32982,1972,2014-02-05,bottled beer,50.0,2014
32983,2492,2014-10-03,instant coffee,40.0,2014
32984,2943,2014-11-09,chocolate marshmallow,25.41,2014
32985,2686,2014-12-20,ready soups,11.399999999999999,2014
32986,3968,2014-05-11,bottled beer,30.0,2014
32987,1955,2014-03-06,shopping bags,59.5,2014
32988,2665,2014-11-10,chocolate marshmallow,3.63,2014
32989,3850,2014-03-27,cling film/bags,86.24000000000001,2014
32990,2973,2014-10-31,domestic eggs,11.05,2014
32991,3264,2014-06-27,white bread,10.5,2014
32992,1591,2014-01-15,frozen meals,16.0,2014
32993,1747,2014-07-09,roll products ,5.0,2014
32994,1255,2014-09-26,soda,29.400000000000002,2014
32995,4683,2014-09-17,specialty bar,74.0,2014
32996,1102,2014-04-13,candy,11.0,2014
32997,4618,2014-11-18,other vegetables,27.599999999999998,2014
32998,2508,2014-05-28,frozen vegetables,9.08,2014
32999,4165,2014-03-04,hard cheese,5.9,2014
33000,2168,2014-06-10,fruit/vegetable juice,2.21,2014
33001,2929,2014-10-22,cleaner,120.0,2014
33002,1316,2014-01-17,rolls/buns,7.199999999999999,2014
33003,3991,2014-03-07,kitchen towels,1.0,2014
33004,2142,2014-08-27,waffles,8.4,2014
33005,4671,2014-10-22,house keeping products,60.0,2014
33006,1051,2014-12-26,shopping bags,71.4,2014
33007,1410,2014-06-24,whipped/sour cream,5.699999999999999,2014
33008,3752,2014-11-25,dish cleaner,4.6,2014
33009,1054,2014-01-16,soda,25.200000000000003,2014
33010,2591,2014-01-09,soda,12.600000000000001,2014
33011,2454,2014-07-22,soda,21.0,2014
33012,2510,2014-04-20,margarine,15.819999999999999,2014
33013,1946,2014-04-29,cooking chocolate,19.92,2014
33014,4069,2014-04-08,baking powder,15.78,2014
33015,2778,2014-09-05,domestic eggs,15.469999999999999,2014
33016,1175,2014-09-20,pasta,9.799999999999999,2014
33017,4292,2014-01-19,whipped/sour cream,9.5,2014
33018,3776,2014-03-16,dishes,21.4,2014
33019,2573,2014-08-05,long life bakery product,15.4,2014
33020,2510,2014-06-23,chocolate,5.09,2014
33021,1003,2014-01-19,frozen meals,12.0,2014
33022,4699,2014-07-21,coffee,16.200000000000003,2014
33023,3189,2014-10-28,rolls/buns,2.4,2014
33024,4406,2014-06-04,hard cheese,29.5,2014
33025,2325,2014-01-20,whole milk,30.240000000000002,2014
33026,4069,2014-10-08,pickled vegetables,3.7800000000000002,2014
33027,1726,2014-05-15,pastry,3.39,2014
33028,3026,2014-10-06,chewing gum,1.0,2014
33029,4015,2014-02-05,rolls/buns,3.5999999999999996,2014
33030,3260,2014-12-30,dish cleaner,6.8999999999999995,2014
33031,3890,2014-12-21,soda,8.4,2014
33032,2237,2014-10-10,coffee,8.100000000000001,2014
33033,2641,2014-07-20,soda,8.4,2014
33034,2581,2014-02-08,canned beer,5.7,2014
33035,2030,2014-06-09,shopping bags,23.8,2014
33036,2024,2014-07-21,dessert,5.84,2014
33037,1729,2014-04-19,newspapers,4.0,2014
33038,2331,2014-08-04,tropical fruit,1.59,2014
33039,1890,2014-12-09,roll products ,4.0,2014
33040,4579,2014-10-05,butter,22.26,2014
33041,3140,2014-03-08,salty snack,3.0,2014
33042,4492,2014-04-24,brown bread,12.8,2014
33043,3537,2014-03-26,coffee,13.5,2014
33044,3581,2014-10-23,frozen meals,20.0,2014
33045,4924,2014-01-19,pastry,6.78,2014
33046,2589,2014-11-04,spices,4.2,2014
33047,3302,2014-06-22,hygiene articles,40.0,2014
33048,4566,2014-04-13,white bread,4.5,2014
33049,2758,2014-01-30,napkins,6.56,2014
33050,4790,2014-07-09,candy,15.400000000000002,2014
33051,4178,2014-12-18,bottled beer,50.0,2014
33052,2051,2014-01-05,flour,7.6,2014
33053,1647,2014-11-20,specialty chocolate,1.8,2014
33054,2778,2014-05-15,soda,16.8,2014
33055,1651,2014-03-23,soda,8.4,2014
33056,3760,2014-11-09,yogurt,4.6,2014
33057,4511,2014-09-15,soda,29.400000000000002,2014
33058,4674,2014-05-31,bottled water,3.7800000000000002,2014
33059,3684,2014-07-20,napkins,6.56,2014
33060,3094,2014-06-26,cream cheese ,3.0,2014
33061,2726,2014-02-08,cream cheese ,7.0,2014
33062,4897,2014-11-25,coffee,13.5,2014
33063,3408,2014-07-04,root vegetables,14.950000000000001,2014
33064,4294,2014-03-03,domestic eggs,8.84,2014
33065,4404,2014-04-29,root vegetables,5.98,2014
33066,3692,2014-01-02,frozen dessert,4.7,2014
33067,2370,2014-07-27,chewing gum,4.0,2014
33068,2137,2014-04-25,canned vegetables,21.9,2014
33069,4272,2014-07-22,pastry,10.17,2014
33070,3042,2014-11-07,rolls/buns,4.8,2014
33071,2974,2014-02-09,pastry,6.78,2014
33072,1967,2014-03-11,fruit/vegetable juice,13.26,2014
33073,1208,2014-03-08,soft cheese,17.97,2014
33074,2436,2014-11-27,newspapers,7.0,2014
33075,3379,2014-10-12,roll products ,2.0,2014
33076,3148,2014-10-25,shopping bags,71.4,2014
33077,2831,2014-05-25,fruit/vegetable juice,2.21,2014
33078,1796,2014-06-08,chocolate,15.27,2014
33079,4729,2014-12-27,shopping bags,11.9,2014
33080,3308,2014-05-11,tea,9.8,2014
33081,3848,2014-04-01,chocolate marshmallow,14.52,2014
33082,1641,2014-09-02,cream cheese ,1.0,2014
33083,1279,2014-04-28,pastry,20.34,2014
33084,3495,2014-03-09,pastry,10.17,2014
33085,4484,2014-04-23,shopping bags,11.9,2014
33086,4578,2014-08-13,white bread,6.0,2014
33087,1027,2014-09-22,rolls/buns,8.4,2014
33088,2388,2014-08-28,salty snack,21.0,2014
33089,4762,2014-08-07,pastry,16.95,2014
33090,4687,2014-06-13,soda,8.4,2014
33091,1965,2014-02-01,chewing gum,4.0,2014
33092,3246,2014-04-10,yogurt,9.2,2014
33093,2541,2014-01-14,soda,29.400000000000002,2014
33094,4363,2014-12-24,long life bakery product,30.8,2014
33095,4143,2014-07-03,mustard,12.600000000000001,2014
33096,2038,2014-04-02,pastry,16.95,2014
33097,1865,2014-06-06,bottled beer,10.0,2014
33098,1003,2014-02-27,rolls/buns,3.5999999999999996,2014
33099,3358,2014-09-09,cream cheese ,6.0,2014
33100,4782,2014-10-30,margarine,9.04,2014
33101,4952,2014-07-15,sugar,8.0,2014
33102,4042,2014-07-26,frozen dessert,14.100000000000001,2014
33103,2907,2014-02-09,candy,2.2,2014
33104,4693,2014-03-29,bottled beer,50.0,2014
33105,1980,2014-12-09,domestic eggs,4.42,2014
33106,4217,2014-07-27,dishes,21.4,2014
33107,4106,2014-09-21,pastry,3.39,2014
33108,4137,2014-12-09,shopping bags,11.9,2014
33109,2862,2014-02-06,kitchen towels,6.0,2014
33110,4115,2014-07-05,shopping bags,23.8,2014
33111,3394,2014-11-22,yogurt,9.2,2014
33112,2729,2014-05-22,soft cheese,17.97,2014
33113,1949,2014-10-18,semi-finished bread,17.5,2014
33114,4832,2014-08-28,shopping bags,59.5,2014
33115,1276,2014-07-06,dessert,1.46,2014
33116,3584,2014-07-20,frozen fish,12.600000000000001,2014
33117,2958,2014-12-17,bottled water,2.52,2014
33118,4061,2014-04-07,dish cleaner,11.5,2014
33119,3568,2014-08-13,beverages,4.12,2014
33120,1680,2014-05-15,pet care,25.0,2014
33121,1588,2014-07-19,root vegetables,11.96,2014
33122,2923,2014-02-11,yogurt,4.6,2014
33123,4751,2014-02-03,butter,19.080000000000002,2014
33124,1633,2014-05-07,ready soups,15.2,2014
33125,2235,2014-10-13,frozen vegetables,6.8100000000000005,2014
33126,1466,2014-09-04,rolls/buns,1.2,2014
33127,3520,2014-12-05,sliced cheese,24.92,2014
33128,3090,2014-07-06,newspapers,7.0,2014
33129,2341,2014-12-22,rolls/buns,7.199999999999999,2014
33130,2140,2014-06-10,whole milk,21.6,2014
33131,1017,2014-10-14,brown bread,9.600000000000001,2014
33132,2177,2014-08-19,soups,6.96,2014
33133,3129,2014-02-06,coffee,2.7,2014
33134,4299,2014-10-21,seasonal products,2.0,2014
33135,1294,2014-06-24,white wine,14.0,2014
33136,2851,2014-01-16,rolls/buns,4.8,2014
33137,3948,2014-08-04,whipped/sour cream,5.699999999999999,2014
33138,2047,2014-04-28,waffles,2.4,2014
33139,1910,2014-02-26,margarine,6.779999999999999,2014
33140,2834,2014-01-08,sliced cheese,14.24,2014
33141,1561,2014-05-15,sugar,4.800000000000001,2014
33142,1552,2014-09-01,rolls/buns,7.199999999999999,2014
33143,3353,2014-10-05,soda,4.2,2014
33144,1646,2014-06-17,white bread,6.0,2014
33145,1554,2014-01-31,hygiene articles,20.0,2014
33146,1622,2014-05-17,misc. beverages,11.0,2014
33147,3575,2014-03-05,butter,6.36,2014
33148,4396,2014-03-20,roll products ,5.0,2014
33149,4858,2014-01-14,detergent,1.32,2014
33150,1012,2014-06-22,frozen vegetables,2.27,2014
33151,4137,2014-12-21,fruit/vegetable juice,8.84,2014
33152,1342,2014-02-14,napkins,22.959999999999997,2014
33153,2573,2014-01-21,pastry,3.39,2014
33154,4437,2014-11-13,other vegetables,32.199999999999996,2014
33155,2175,2014-05-23,pastry,20.34,2014
33156,3879,2014-08-18,brown bread,9.600000000000001,2014
33157,4378,2014-05-10,vinegar,2.73,2014
33158,4721,2014-01-07,processed cheese,32.199999999999996,2014
33159,2138,2014-01-10,bottled water,8.82,2014
33160,4673,2014-10-12,bottled water,5.04,2014
33161,1806,2014-06-20,whipped/sour cream,3.8,2014
33162,2924,2014-03-27,sliced cheese,21.36,2014
33163,4201,2014-10-21,rolls/buns,1.2,2014
33164,2763,2014-05-31,shopping bags,47.6,2014
33165,3101,2014-05-21,fruit/vegetable juice,15.469999999999999,2014
33166,1235,2014-05-26,butter,19.080000000000002,2014
33167,4715,2014-04-09,specialty fat,3.4,2014
33168,4684,2014-11-07,oil,23.099999999999998,2014
33169,4840,2014-04-15,whole milk,12.96,2014
33170,3137,2014-11-29,newspapers,7.0,2014
33171,2121,2014-04-22,soda,8.4,2014
33172,3054,2014-01-17,semi-finished bread,5.0,2014
33173,3156,2014-02-01,whipped/sour cream,11.399999999999999,2014
33174,3965,2014-09-21,yogurt,11.5,2014
33175,2011,2014-01-20,whipped/sour cream,13.299999999999999,2014
33176,2184,2014-05-19,shopping bags,59.5,2014
33177,3777,2014-02-26,waffles,8.4,2014
33178,2199,2014-01-30,coffee,13.5,2014
33179,1983,2014-02-10,margarine,4.52,2014
33180,2806,2014-01-21,newspapers,7.0,2014
33181,3657,2014-07-28,pastry,6.78,2014
33182,1606,2014-05-08,butter,15.9,2014
33183,4211,2014-03-22,rolls/buns,2.4,2014
33184,3822,2014-04-09,frozen vegetables,4.54,2014
33185,2868,2014-02-04,soda,8.4,2014
33186,4674,2014-05-15,dishes,64.19999999999999,2014
33187,1130,2014-08-18,yogurt,2.3,2014
33188,3530,2014-06-18,frozen meals,16.0,2014
33189,1998,2014-02-22,whipped/sour cream,13.299999999999999,2014
33190,1174,2014-11-19,baking powder,31.56,2014
33191,1070,2014-05-11,cream cheese ,2.0,2014
33192,1654,2014-10-08,cream cheese ,7.0,2014
33193,4104,2014-05-11,domestic eggs,11.05,2014
33194,3113,2014-06-01,hygiene articles,20.0,2014
33195,3911,2014-03-24,mayonnaise,10.0,2014
33196,1057,2014-05-03,salty snack,6.0,2014
33197,1618,2014-11-17,cream cheese ,7.0,2014
33198,3385,2014-04-05,UHT-milk,32.0,2014
33199,3462,2014-04-02,pet care,25.0,2014
33200,1773,2014-12-18,bottled water,7.5600000000000005,2014
33201,4202,2014-02-28,popcorn,36.0,2014
33202,2258,2014-05-03,yogurt,6.8999999999999995,2014
33203,3474,2014-11-26,newspapers,2.0,2014
33204,2421,2014-06-05,other vegetables,32.199999999999996,2014
33205,3722,2014-05-07,butter,22.26,2014
33206,4894,2014-09-23,dishes,32.099999999999994,2014
33207,3514,2014-07-23,soda,4.2,2014
33208,3807,2014-02-03,cat food,44.0,2014
33209,2660,2014-03-20,bottled water,6.3,2014
33210,1419,2014-05-17,flour,7.6,2014
33211,2271,2014-09-30,frozen dessert,9.4,2014
33212,3188,2014-08-05,fruit/vegetable juice,4.42,2014
33213,1598,2014-04-25,cream cheese ,3.0,2014
33214,1337,2014-06-08,cling film/bags,86.24000000000001,2014
33215,4740,2014-10-10,rolls/buns,4.8,2014
33216,3275,2014-04-12,yogurt,4.6,2014
33217,2832,2014-05-30,specialty chocolate,5.4,2014
33218,1609,2014-02-07,soft cheese,23.96,2014
33219,2627,2014-05-17,liquor (appetizer),24.0,2014
33220,4285,2014-08-17,pastry,3.39,2014
33221,3418,2014-11-27,beverages,5.15,2014
33222,4732,2014-03-12,soda,4.2,2014
33223,3442,2014-11-16,canned fish,33.599999999999994,2014
33224,3946,2014-12-26,salt,4.4,2014
33225,2990,2014-03-30,rolls/buns,1.2,2014
33226,3225,2014-07-15,bottled beer,10.0,2014
33227,1494,2014-11-23,pip fruit,2.56,2014
33228,3549,2014-06-12,frozen meals,16.0,2014
33229,3384,2014-09-23,rolls/buns,4.8,2014
33230,3746,2014-03-01,meat spreads,10.0,2014
33231,3603,2014-08-13,white bread,3.0,2014
33232,2120,2014-05-30,butter,6.36,2014
33233,2065,2014-10-20,soda,4.2,2014
33234,1285,2014-10-27,pastry,6.78,2014
33235,3835,2014-08-05,pastry,16.95,2014
33236,2160,2014-01-15,margarine,13.559999999999999,2014
33237,4995,2014-02-06,mayonnaise,10.0,2014
33238,1970,2014-01-29,citrus fruit,8.0,2014
33239,2043,2014-07-07,shopping bags,23.8,2014
33240,3487,2014-09-01,rolls/buns,2.4,2014
33241,2524,2014-10-17,domestic eggs,13.26,2014
33242,2045,2014-10-02,soda,12.600000000000001,2014
33243,2445,2014-05-31,tropical fruit,3.18,2014
33244,4616,2014-01-31,pastry,16.95,2014
33245,2195,2014-08-03,canned beer,17.1,2014
33246,1883,2014-05-31,dishes,10.7,2014
33247,2083,2014-10-21,brown bread,22.400000000000002,2014
33248,4576,2014-11-21,dessert,1.46,2014
33249,4464,2014-11-04,oil,19.799999999999997,2014
33250,3925,2014-07-26,bottled water,8.82,2014
33251,4450,2014-10-31,bottled beer,10.0,2014
33252,1059,2014-11-06,dessert,10.219999999999999,2014
33253,4113,2014-03-14,root vegetables,14.950000000000001,2014
33254,4154,2014-07-26,frozen fish,29.400000000000002,2014
33255,2490,2014-04-19,white bread,9.0,2014
33256,1551,2014-04-28,mayonnaise,10.0,2014
33257,1275,2014-06-11,rolls/buns,7.199999999999999,2014
33258,3935,2014-10-19,rolls/buns,1.2,2014
33259,3487,2014-10-25,pip fruit,8.96,2014
33260,3986,2014-08-09,oil,16.5,2014
33261,3282,2014-10-26,kitchen towels,7.0,2014
33262,4488,2014-10-20,ice cream,23.75,2014
33263,4946,2014-03-04,yogurt,2.3,2014
33264,4081,2014-04-16,chocolate marshmallow,10.89,2014
33265,1603,2014-03-16,flour,4.5600000000000005,2014
33266,1107,2014-08-13,whole milk,30.240000000000002,2014
33267,2272,2014-07-25,yogurt,13.799999999999999,2014
33268,4705,2014-12-04,female sanitary products,11.5,2014
33269,1811,2014-08-16,long life bakery product,53.9,2014
33270,2772,2014-03-08,whipped/sour cream,13.299999999999999,2014
33271,4412,2014-09-12,specialty chocolate,5.4,2014
33272,1219,2014-02-10,canned beer,2.85,2014
33273,4435,2014-10-17,domestic eggs,15.469999999999999,2014
33274,2715,2014-01-28,newspapers,7.0,2014
33275,2121,2014-03-11,chocolate,20.36,2014
33276,2802,2014-04-27,chocolate,10.18,2014
33277,1741,2014-07-19,margarine,6.779999999999999,2014
33278,4278,2014-03-07,soda,16.8,2014
33279,1634,2014-10-02,fruit/vegetable juice,15.469999999999999,2014
33280,3856,2014-08-02,yogurt,16.099999999999998,2014
33281,3029,2014-10-19,vinegar,0.91,2014
33282,3361,2014-06-23,softener,5.0,2014
33283,4613,2014-07-17,fruit/vegetable juice,6.63,2014
33284,1805,2014-11-11,soda,21.0,2014
33285,2147,2014-02-05,soda,29.400000000000002,2014
33286,1864,2014-04-29,domestic eggs,15.469999999999999,2014
33287,2789,2014-09-19,flour,3.04,2014
33288,2296,2014-12-06,domestic eggs,2.21,2014
33289,1526,2014-11-05,sugar,1.6,2014
33290,4951,2014-10-05,newspapers,5.0,2014
33291,3809,2014-11-05,red/blush wine,15.6,2014
33292,2685,2014-06-12,rolls/buns,2.4,2014
33293,1107,2014-07-22,rolls/buns,6.0,2014
33294,4264,2014-07-20,soft cheese,35.94,2014
33295,4974,2014-05-11,root vegetables,14.950000000000001,2014
33296,1081,2014-11-02,beverages,5.15,2014
33297,1111,2014-07-05,other vegetables,9.2,2014
33298,4683,2014-06-30,oil,3.3,2014
33299,2835,2014-11-21,rolls/buns,8.4,2014
33300,4123,2014-07-07,bottled water,6.3,2014
33301,1613,2014-02-08,whole milk,4.32,2014
33302,3361,2014-01-14,white wine,42.0,2014
33303,3425,2014-02-07,pastry,10.17,2014
33304,3617,2014-02-08,brown bread,3.2,2014
33305,4669,2014-05-08,specialty chocolate,1.8,2014
33306,1922,2014-02-07,bottled water,7.5600000000000005,2014
33307,2947,2014-03-03,bottled water,5.04,2014
33308,3953,2014-05-13,red/blush wine,15.6,2014
33309,1169,2014-04-15,napkins,19.68,2014
33310,4192,2014-02-17,whole milk,8.64,2014
33311,1239,2014-02-08,roll products ,2.0,2014
33312,3041,2014-02-18,pastry,3.39,2014
33313,2520,2014-01-16,canned fruit,8.0,2014
33314,2426,2014-12-09,root vegetables,5.98,2014
33315,1235,2014-05-11,dog food,40.0,2014
33316,3799,2014-09-17,whipped/sour cream,13.299999999999999,2014
33317,1124,2014-05-03,bottled beer,70.0,2014
33318,3035,2014-04-16,male cosmetics,40.0,2014
33319,4832,2014-12-18,specialty bar,37.0,2014
33320,2394,2014-02-24,whipped/sour cream,11.399999999999999,2014
33321,4185,2014-11-20,rolls/buns,3.5999999999999996,2014
33322,1832,2014-01-09,spread cheese,20.0,2014
33323,2666,2014-11-04,frozen vegetables,9.08,2014
33324,4686,2014-11-24,whipped/sour cream,7.6,2014
33325,2120,2014-01-21,soda,16.8,2014
33326,1186,2014-09-02,soda,12.600000000000001,2014
33327,2377,2014-02-13,pastry,10.17,2014
33328,3675,2014-07-13,butter milk,2.44,2014
33329,3466,2014-05-31,rolls/buns,2.4,2014
33330,4211,2014-02-05,rolls/buns,4.8,2014
33331,2832,2014-04-08,curd,6.300000000000001,2014
33332,4811,2014-12-09,bottled water,3.7800000000000002,2014
33333,3619,2014-12-21,cat food,44.0,2014
33334,1722,2014-10-13,butter,6.36,2014
33335,1681,2014-04-20,butter,6.36,2014
33336,4097,2014-07-14,other vegetables,27.599999999999998,2014
33337,3878,2014-04-19,misc. beverages,22.0,2014
33338,4983,2014-06-21,root vegetables,8.97,2014
33339,3100,2014-11-08,margarine,4.52,2014
33340,1680,2014-10-12,specialty bar,37.0,2014
33341,2041,2014-10-09,dessert,7.3,2014
33342,3006,2014-06-01,waffles,8.4,2014
33343,1445,2014-01-23,pip fruit,1.28,2014
33344,2920,2014-03-12,canned beer,17.1,2014
33345,3495,2014-10-22,domestic eggs,13.26,2014
33346,4401,2014-09-10,bottled water,3.7800000000000002,2014
33347,1219,2014-03-07,red/blush wine,15.6,2014
33348,4331,2014-05-25,coffee,10.8,2014
33349,2881,2014-01-06,butter milk,7.32,2014
33350,2475,2014-02-01,roll products ,4.0,2014
33351,1171,2014-04-09,brown bread,19.200000000000003,2014
33352,2137,2014-01-19,UHT-milk,32.0,2014
33353,1180,2014-02-02,frozen potato products,30.66,2014
33354,2679,2014-11-14,yogurt,6.8999999999999995,2014
33355,2025,2014-04-09,cat food,22.0,2014
33356,2394,2014-05-20,canned beer,19.95,2014
33357,1472,2014-05-11,yogurt,4.6,2014
33358,2197,2014-06-07,long life bakery product,7.7,2014
33359,4824,2014-06-19,cream,27.2,2014
33360,2322,2014-01-19,sweet spreads,49.95,2014
33361,4639,2014-11-22,butter milk,12.2,2014
33362,3544,2014-07-13,house keeping products,120.0,2014
33363,1256,2014-06-17,tea,24.5,2014
